Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
7/26/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,Y,,per pound,27,1.27,0.99,1.49,
7/26/2019,SOUTHWEST U.S.,FRUITS,CHERRIES,RAINIER,,,per pound,65,5.93,4.99,5.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,CHERRIES,RED VARIETIES,,,per pound,"2,259",2.38,0.98,3.99,0
7/26/2019,SOUTHWEST U.S.,FRUITS,CHERRIES,RED VARIETIES,Y,,per pound,370,3.56,2.99,6.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,568,5.59,3.99,5.92,
7/26/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,51,0.43,0.25,0.5,
7/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,997,1.69,0.88,2.99,61
7/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,Y,,per pound,150,2.49,2.48,2.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"1,643",1.59,0.5,2.99,39
7/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,Y,,per pound,193,2.55,2.48,3.29,
7/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"2,142",1.71,0.5,2.99,30
7/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,Y,,per pound,237,2.63,2.48,3.29,
7/26/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,per pound,269,0.65,0.33,0.79,64
7/26/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,88,0.26,0.14,0.5,
7/26/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,Y,,1 lb bag,9,2.99,2.99,2.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,525,0.55,0.5,0.56,
7/26/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,each,53,0.89,0.89,0.89,
7/26/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,each,785,0.29,0.08,0.38,
7/26/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,176,0.45,0.33,0.79,
7/26/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,"1,156",0.79,0.25,1.66,
7/26/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,262,1.45,1.25,1.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS WHITE FLESH VARIETIES,,,per pound,"1,137",1.69,0.77,2.99,56
7/26/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS WHITE FLESH VARIETIES,Y,,per pound,12,2.99,2.99,2.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"1,583",1.48,0.33,2.99,30
7/26/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,"1,059",3.04,1.99,3.49,
7/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,591,0.88,0.33,0.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,,,per pound,37,0.47,0.33,0.5,
7/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,Y,,per pound,50,0.99,0.99,0.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,126,0.71,0.49,0.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,SOLO TYPE,,,per pound,14,0.5,0.5,0.5,
7/26/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS WHITE FLESH VARIETIES,,,per pound,"1,588",1.48,0.69,2.99,43
7/26/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS WHITE FLESH VARIETIES,Y,,per pound,12,2.99,2.99,2.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"1,903",1.39,0.19,2.99,25
7/26/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,"1,018",3.08,1.99,3.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,,,per pound,417,1.16,0.33,1.49,
7/26/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,per pound,47,0.33,0.33,0.33,
7/26/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,each,9,3.99,3.99,3.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,,,per pound,"1,438",1.81,0.34,2.99,22
7/26/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,Y,,per pound,13,1.99,1.99,1.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,PLUMS,INTERSPECIFIC TYPE,,,per pound,64,1.06,0.86,2.49,
7/26/2019,SOUTHWEST U.S.,FRUITS,PLUMS,INTERSPECIFIC TYPE,Y,,per pound,17,2.99,2.99,2.99,100
7/26/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,593,2.53,2.5,3.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,Y,,6 oz package,103,3.33,3.33,3.33,
7/26/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,1 lb package,"1,396",2.72,1.5,3.5,44
7/26/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,2 lb package,"1,449",4.26,2.48,5.99,22
7/26/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,Y,,1 lb package,464,3.16,2,4.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,2 lb bag,190,4.99,4.99,4.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,3 lb bag,46,3.79,3.49,5,
7/26/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,per pound,7,0.5,0.5,0.5,
7/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDED TYPE,,,each,190,2.5,2.5,2.5,
7/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDED TYPE,,,per pound,30,0.17,0.17,0.17,
7/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,each,793,2.78,1.99,3.88,
7/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,Y,,each,57,4.99,4.99,4.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,Y,,per pound,5,0.99,0.99,0.99,
7/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,each,"1,800",3.15,1.5,5.99,37
7/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,314,0.26,0.17,0.49,13
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,54,0.49,0.49,0.49,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,303,0.91,0.5,1.49,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,472,3.94,3.94,3.94,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,596,1.41,0.69,1.57,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,13,2.99,2.99,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,209,0.92,0.79,0.98,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,472,2.47,2.47,2.47,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,10,1.65,1.29,1.69,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,54,0.79,0.79,0.79,
8/2/2019,SOUTHWEST U.S.,FRUITS,APPLES,ROME,,,per pound,5,0.25,0.25,0.25,
8/2/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),54,1.99,1.99,1.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),"1,140",1.75,0.99,2,
8/2/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,Y,,64 oz (1/2 gallon),171,2.5,2.5,2.5,
8/2/2019,SOUTHWEST U.S.,FRUITS,APRICOTS,,,,per pound,8,2.99,2.99,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,APRICOTS,,Y,,per pound,8,2.99,2.99,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,"1,209",1.06,0.33,2,
8/2/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,8,3.5,3.5,3.5,
8/2/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,758,0.51,0.33,0.57,
8/2/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,Y,,per pound,732,1.4,0.99,1.63,
8/2/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,190,1.67,1.67,1.67,
8/2/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,Y,,5.6 - 6 oz package,284,3.32,2.5,3.99,5
8/2/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,1 pint package,538,2.73,1.89,2.78,
8/2/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,18 oz package,"1,571",2.86,1.99,4,
8/2/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,468,1.34,0.98,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,1 pint package,21,3.9,3.5,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,438,2.68,2,3.5,
8/2/2019,SOUTHWEST U.S.,FRUITS,CACTUS PEARS,,,,each,37,0.12,0.12,0.14,
8/2/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,each,"1,745",1.81,0.79,3.99,43
8/2/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,per pound,452,0.32,0.2,0.5,
8/2/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,Y,,each,612,2.99,2.99,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,Y,,per pound,12,0.99,0.99,0.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,CHERRIES,RED VARIETIES,,,per pound,"2,489",3.38,0.99,4.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,945,5.32,3.99,5.92,
8/2/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,each,69,0.47,0.33,0.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,639,2.62,1.49,2.99,50
8/2/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,Y,,per pound,117,2.99,2.99,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"1,850",2.21,0.97,2.99,50
8/2/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,Y,,per pound,323,2.92,1.99,2.99,8
8/2/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"2,491",2.05,0.49,2.99,37
8/2/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,Y,,per pound,297,2.92,1.99,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,each,498,1.72,0.99,3.49,64
8/2/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,per pound,194,0.79,0.25,0.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,Y,,per pound,171,1.29,1.29,1.29,
8/2/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,1 lb bag,190,3.99,3.99,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,14,0.25,0.25,0.25,
8/2/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,Y,,each,9,0.69,0.69,0.69,
8/2/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,671,0.54,0.5,0.56,
8/2/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,14,0.69,0.69,0.69,
8/2/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,each,472,0.38,0.38,0.38,
8/2/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,211,0.54,0.33,0.79,
8/2/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,"1,290",0.71,0.33,1.79,
8/2/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,per pound,175,0.97,0.33,0.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,406,1.44,1,1.69,
8/2/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS WHITE FLESH VARIETIES,,,per pound,472,1.81,0.99,2.99,32
8/2/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS WHITE FLESH VARIETIES,Y,,per pound,191,3.03,2.99,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"1,913",1.87,0.33,2.49,49
8/2/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,178,2.29,1.98,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,3 lb bag,419,3.49,3.49,3.49,
8/2/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,339,1.34,0.25,1.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,,,4 lb bag,16,2.5,2.49,2.5,
8/2/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,,,per pound,106,0.4,0.33,0.5,
8/2/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,Y,,4 lb bag,9,4.99,4.99,4.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,406,0.6,0.49,1.29,
8/2/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,SOLO TYPE,,,per pound,95,1.52,0.69,1.79,
8/2/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS WHITE FLESH VARIETIES,,,per pound,567,1.7,0.49,2.99,46
8/2/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS WHITE FLESH VARIETIES,Y,,per pound,195,3.01,2.69,3.69,
8/2/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"2,546",1.65,0.33,2.69,48
8/2/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,480,2.72,1.98,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,,,per pound,594,0.93,0.49,1.99,56
8/2/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,Y,,per pound,113,1.49,1.49,1.49,
8/2/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,each,671,2.51,2.48,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,per pound,228,0.95,0.69,0.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,,,per pound,444,1.13,0.33,1.79,22
8/2/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,Y,,per pound,930,2.65,1.99,2.99,34
8/2/2019,SOUTHWEST U.S.,FRUITS,PLUMS,INTERSPECIFIC TYPE,,,per pound,84,1.63,1.49,1.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,PLUMS,INTERSPECIFIC TYPE,Y,,per pound,51,2.89,1.99,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,199,1.73,1.67,2.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,Y,,6 oz package,606,3.65,2.5,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,1 lb package,"2,349",2.56,0.75,3.99,47
8/2/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,2 lb package,"1,018",4.59,1.99,5.14,9
8/2/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,Y,,1 lb package,839,3.34,2.95,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,Y,,2 lb package,1,4.88,4.88,4.88,
8/2/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,3 lb bag,141,3.01,2.5,4.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,per pound,41,1.15,0.69,1.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDED TYPE,,,per pound,123,0.19,0.12,0.25,
8/2/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,each,666,3.2,2,3.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,Y,,each,334,3.56,3,4.99,
8/2/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,each,"1,953",3.61,1.25,5.99,37
8/2/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,507,0.25,0.09,0.49,8
8/2/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,Y,,per pound,13,0.5,0.5,0.5,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,467,1.48,0.49,1.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,53,5.49,5.49,5.49,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,69,1.82,1.79,1.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,471,1.48,0.69,1.99,20
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,152,3.79,3.79,3.79,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,13,2.99,2.99,2.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,158,1.54,1.5,1.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,4,0.89,0.89,0.89,
8/9/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,5,0.49,0.49,0.49,
8/9/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),857,1.27,0.99,2.49,
8/9/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,Y,,64 oz (1/2 gallon),13,3.99,3.99,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,Y,,64 oz (1/2 gallon),7,7.98,7.98,7.98,
8/9/2019,SOUTHWEST U.S.,FRUITS,APRICOTS,,,,per pound,264,2.51,2.49,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,"1,640",1.2,0.33,2.5,
8/9/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,287,0.48,0.25,0.79,
8/9/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,Y,,per pound,153,0.88,0.79,0.88,
8/9/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,843,2.12,0.75,4.69,
8/9/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,Y,,5.6 - 6 oz package,42,3.99,3.99,3.99,100
8/9/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,1 pint package,581,3.13,0.96,4.69,
8/9/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,18 oz package,757,3.68,1.88,4.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,4.4 oz package,113,4.69,4.69,4.69,
8/9/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,513,1.84,0.75,4.69,
8/9/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,1 pint package,264,3.05,3,5.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,372,2.7,2.5,3,
8/9/2019,SOUTHWEST U.S.,FRUITS,CACTUS PEARS,,,,each,63,0.19,0.17,0.25,
8/9/2019,SOUTHWEST U.S.,FRUITS,CACTUS PEARS,,,,per pound,56,0.48,0.33,0.5,
8/9/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,each,"1,622",1.99,0.99,2.5,38
8/9/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,per pound,345,0.27,0.16,0.5,12
8/9/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,Y,,each,8,3,3,3,
8/9/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,Y,,per pound,15,1.59,1.59,1.59,
8/9/2019,SOUTHWEST U.S.,FRUITS,CHERRIES,RED VARIETIES,,,per pound,861,4.12,3.99,4.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,2 lb bag,4,4.99,4.99,4.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,14,3.99,3.99,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,14,0.33,0.33,0.33,
8/9/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,"1,158",1.38,0.86,2.68,63
8/9/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,Y,,per pound,484,2.45,1.98,2.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"1,928",1.48,0.49,2.68,38
8/9/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,Y,,per pound,"1,002",2.69,1.88,3.99,20
8/9/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"1,933",1.48,0.49,2.69,38
8/9/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,Y,,per pound,"1,002",2.69,1.88,3.99,20
8/9/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,each,54,2.99,2.99,2.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,per pound,80,0.53,0.33,0.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,Y,,each,17,3.99,3.99,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,Y,,per pound,23,1.75,1.29,1.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,73,0.31,0.2,0.33,
8/9/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,7,0.14,0.14,0.14,
8/9/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,61,0.71,0.5,0.77,
8/9/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,each,9,0.25,0.25,0.25,
8/9/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,110,0.6,0.49,0.79,
8/9/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,"1,129",0.73,0.14,1.5,
8/9/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,861,1.28,1.25,1.67,
8/9/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS WHITE FLESH VARIETIES,,,per pound,572,2.77,1.99,2.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS WHITE FLESH VARIETIES,Y,,per pound,8,3.99,3.99,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"1,640",1.32,0.33,2.49,48
8/9/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,160,2.95,2.89,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,3 lb bag,35,2.99,2.99,2.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,"1,177",0.85,0.25,0.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,,,per pound,55,0.5,0.49,0.5,
8/9/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,Y,,per pound,367,1.85,0.99,1.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,180,0.6,0.49,0.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,SOLO TYPE,,,per pound,79,1.7,0.79,1.79,
8/9/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS WHITE FLESH VARIETIES,,,per pound,"1,084",2.34,0.99,2.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS WHITE FLESH VARIETIES,Y,,per pound,8,3.99,3.99,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,"1,722",1.29,0.33,2.49,45
8/9/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,169,2.95,2.89,3.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,,,per pound,667,1.45,0.33,1.99,16
8/9/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,Y,,per pound,158,1.54,1.5,1.99,
8/9/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,,,per pound,5,0.69,0.69,0.69,
8/9/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,each,35,0.95,0.95,0.95,
8/9/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,,,per pound,"1,860",1.55,0.25,2.99,42
8/9/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,Y,,per pound,21,2.1,1.99,2.29,
8/9/2019,SOUTHWEST U.S.,FRUITS,PLUMS,INTERSPECIFIC TYPE,,,per pound,620,2.48,1.99,2.49,99
8/9/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,463,3.03,2.5,4.69,
